,Customer ID,Gender,Region,Age,Product Name,Category,Unit Price,Quantity,Total Price,Shipping Fee,Shipping Status,Order Date,Recency,Frequency,Monetary,RFM_Score,Segment,Order Month,Order Year
556,CUST0142,Female,South,32.0,Keyboard,Accessories,50.0,5,250,10.39,In Transit,2023-06-28,9,7,5150,554,Champions,2023-06,2023
557,CUST0142,Female,South,32.0,Monitor,Electronics,300.0,1,300,9.57,In Transit,2023-04-24,9,7,5150,554,Champions,2023-04,2023
558,CUST0032,Male,North,63.0,Smartphone,Electronics,800.0,2,1600,6.57,Delivered,2023-12-08,5,4,7720,535,Loyal Customers,2023-12,2023
559,CUST0011,Male,West,54.0,Keyboard,Accessories,50.0,1,50,13.9,Delivered,2023-11-04,17,4,5750,534,Loyal Customers,2023-11,2023
560,CUST0204,Male,West,54.0,Laptop,Electronics,1500.0,5,7500,19.71,Returned,2023-04-18,76,9,29100,355,Loyal Customers,2023-04,2023
561,CUST0068,Male,East,64.0,Smartwatch,Wearables,200.0,2,400,11.49,Returned,2023-09-24,102,4,1280,232,Needs Attention,2023-09,2023
562,CUST0222,Female,East,61.0,Mouse,Accessories,30.0,2,60,13.74,Delivered,2023-11-13,52,2,1660,322,Needs Attention,2023-11,2023
563,CUST0145,Male,East,51.0,Laptop,Electronics,1500.0,1,1500,15.23,Returned,2023-10-10,27,3,2300,432,Loyal Customers,2023-10,2023
564,CUST0083,Female,South,28.0,Laptop,Electronics,1500.0,1,1500,19.84,Unknown,2023-02-17,1,3,1900,532,Loyal Customers,2023-02,2023
565,CUST0158,Female,North,51.0,Headphones,Accessories,100.0,3,300,18.63,Unknown,2023-03-20,93,3,2300,232,Needs Attention,2023-03,2023
566,CUST0063,Female,North,20.0,Laptop,Electronics,1500.0,5,7500,15.07,In Transit,2023-10-28,59,4,9550,335,Loyal Customers,2023-10,2023
567,CUST0249,Male,South,33.0,Monitor,Electronics,300.0,5,1500,15.98,In Transit,2023-01-16,353,1,1500,112,Lost,2023-01,2023
568,CUST0012,Male,West,28.0,Monitor,Electronics,300.0,2,600,14.13,Delivered,2023-02-11,126,5,3990,243,At Risk,2023-02,2023
569,CUST0038,Male,East,57.0,Monitor,Electronics,300.0,2,600,17.67,In Transit,2023-12-18,17,5,3050,543,Loyal Customers,2023-12,2023
570,CUST0216,Female,West,53.0,Keyboard,Accessories,50.0,5,250,15.62,Returned,2023-09-01,69,5,6010,354,Loyal Customers,2023-09,2023
571,CUST0172,Female,South,56.0,Monitor,Electronics,300.0,5,1500,12.62,Returned,2023-07-20,42,2,1620,422,New/Promising,2023-07,2023
572,CUST0048,Male,North,34.0,Monitor,Electronics,300.0,2,600,11.88,Returned,2023-09-23,103,3,1800,222,Lost,2023-09,2023
573,CUST0260,Male,East,32.0,Monitor,Electronics,300.0,2,600,12.92,Returned,2023-07-14,174,2,1500,122,Lost,2023-07,2023
574,CUST0063,Male,North,20.0,Smartwatch,Wearables,200.0,4,800,15.78,Delivered,2023-06-14,59,4,9550,335,Loyal Customers,2023-06,2023
575,CUST0218,Male,Unknown,36.0,Laptop,Electronics,1500.0,4,6000,14.0,Returned,2023-06-06,62,5,9150,355,Loyal Customers,2023-06,2023
576,CUST0263,Male,North,49.0,Smartphone,Electronics,800.0,2,1600,7.17,Unknown,2023-01-09,113,4,2400,242,At Risk,2023-01,2023
577,CUST0160,Male,South,69.0,Monitor,Electronics,300.0,2,600,18.79,Delivered,2023-07-29,50,6,13750,455,Champions,2023-07,2023
578,CUST0250,Female,North,64.0,Smartphone,Electronics,800.0,2,1600,17.54,Returned,2023-08-05,37,3,3500,433,Loyal Customers,2023-08,2023
579,CUST0038,Male,North,57.0,Keyboard,Accessories,50.0,3,150,18.44,In Transit,2023-02-21,17,5,3050,543,Loyal Customers,2023-02,2023
580,CUST0048,Male,North,34.0,Monitor,Electronics,300.0,2,600,12.94,In Transit,2023-05-05,103,3,1800,222,Lost,2023-05,2023
581,CUST0183,Female,West,42.0,Monitor,Electronics,300.0,3,900,14.11,Returned,2023-01-16,75,3,3450,333,Loyal Customers,2023-01,2023
582,CUST0240,Female,Unknown,39.0,Headphones,Accessories,100.0,1,100,7.09,Delivered,2023-06-26,14,5,2900,553,Loyal Customers,2023-06,2023
583,CUST0155,Male,North,41.0,Smartwatch,Wearables,200.0,1,200,18.84,In Transit,2023-04-20,85,4,3800,343,Loyal Customers,2023-04,2023
584,CUST0185,Male,North,29.0,Laptop,Electronics,1500.0,5,7500,13.95,Delivered,2023-10-30,13,3,9200,535,Loyal Customers,2023-10,2023
585,CUST0229,Female,North,49.0,Headphones,Accessories,100.0,4,400,11.95,Delivered,2023-09-04,110,4,1090,242,At Risk,2023-09,2023
586,CUST0229,Male,North,45.0,Mouse,Accessories,30.0,3,90,10.06,Delivered,2023-02-18,110,4,1090,242,At Risk,2023-02,2023
587,CUST0139,Male,North,57.0,Mouse,Accessories,30.0,5,150,19.16,Returned,2023-01-07,4,7,18350,555,Champions,2023-01,2023
588,CUST0009,Male,West,50.0,Headphones,Accessories,100.0,2,200,19.13,Unknown,2023-10-08,88,1,200,211,Lost,2023-10,2023
589,CUST0095,Male,West,60.0,Keyboard,Accessories,50.0,5,250,13.0,Returned,2023-12-19,16,9,22440,555,Champions,2023-12,2023
590,CUST0001,Female,East,38.0,Keyboard,Accessories,50.0,3,150,6.14,Returned,2023-04-10,253,2,6150,114,Needs Attention,2023-04,2023
591,CUST0200,Male,East,68.0,Laptop,Electronics,1500.0,3,4500,11.29,Returned,2023-06-01,151,4,16700,245,At Risk,2023-06,2023
592,CUST0086,Male,West,26.0,Smartwatch,Wearables,200.0,5,1000,14.83,Delivered,2023-07-03,185,2,1600,122,Lost,2023-07,2023
593,CUST0193,Female,North,64.0,Monitor,Electronics,300.0,3,900,15.97,Delivered,2023-10-15,59,4,7500,344,Loyal Customers,2023-10,2023
594,CUST0193,Female,East,64.0,Headphones,Accessories,100.0,4,400,12.48,In Transit,2023-06-10,59,4,7500,344,Loyal Customers,2023-06,2023
595,CUST0044,Female,East,30.0,Monitor,Electronics,300.0,4,1200,10.86,Delivered,2023-09-03,68,9,4550,353,Loyal Customers,2023-09,2023
596,CUST0187,Male,East,25.0,Laptop,Electronics,1500.0,5,7500,16.95,Delivered,2023-03-04,72,2,7700,325,Big Spenders,2023-03,2023
597,CUST0006,Female,East,52.0,Headphones,Accessories,100.0,2,200,18.95,In Transit,2023-01-24,109,6,10400,255,At Risk,2023-01,2023
598,CUST0021,Male,North,43.0,Mouse,Accessories,30.0,4,120,10.77,Unknown,2023-09-24,7,2,320,511,New/Promising,2023-09,2023
599,CUST0271,Female,South,46.0,Headphones,Accessories,100.0,2,200,19.54,Returned,2023-06-20,45,5,2170,452,Loyal Customers,2023-06,2023
600,CUST0160,Male,East,69.0,Laptop,Electronics,1500.0,4,6000,10.0,Delivered,2023-11-15,50,6,13750,455,Champions,2023-11,2023
601,CUST0095,Female,East,49.0,Laptop,Electronics,1500.0,5,7500,12.35,In Transit,2023-04-28,16,9,22440,555,Champions,2023-04,2023
602,CUST0025,Female,East,56.0,Monitor,Electronics,300.0,3,900,17.34,Returned,2023-05-22,40,3,1500,422,New/Promising,2023-05,2023
603,CUST0188,Male,West,29.0,Keyboard,Accessories,50.0,3,150,12.06,Returned,2023-04-02,162,3,5350,134,Needs Attention,2023-04,2023
604,CUST0238,Female,West,49.0,Mouse,Accessories,30.0,2,60,14.07,Unknown,2023-11-15,1,5,1720,552,Loyal Customers,2023-11,2023
605,CUST0180,Male,North,49.0,Laptop,Electronics,1500.0,2,3000,16.82,Unknown,2023-10-05,78,3,3950,333,Loyal Customers,2023-10,2023
606,CUST0011,Female,North,54.0,Smartphone,Electronics,800.0,5,4000,19.49,Returned,2023-08-22,17,4,5750,534,Loyal Customers,2023-08,2023
607,CUST0264,Male,West,59.0,Keyboard,Accessories,50.0,2,100,15.51,Returned,2023-07-16,9,6,6150,554,Champions,2023-07,2023
608,CUST0156,Male,East,57.0,Smartwatch,Wearables,200.0,5,1000,9.77,Returned,2023-01-27,6,4,12000,545,Champions,2023-01,2023
609,CUST0044,Male,West,30.0,Headphones,Accessories,100.0,1,100,15.64,Delivered,2023-09-06,68,9,4550,353,Loyal Customers,2023-09,2023
610,CUST0202,Male,East,56.0,Smartphone,Electronics,800.0,5,4000,12.22,Delivered,2023-05-06,1,4,5090,544,Champions,2023-05,2023
611,CUST0171,Male,East,21.0,Headphones,Accessories,100.0,5,500,13.7,In Transit,2023-01-14,355,1,500,111,Lost,2023-01,2023
612,CUST0109,Female,Unknown,57.0,Laptop,Electronics,1500.0,4,6000,12.77,Delivered,2023-04-28,118,5,6980,244,At Risk,2023-04,2023
613,CUST0213,Female,North,45.0,Monitor,Electronics,300.0,4,1200,14.76,Delivered,2023-01-02,65,2,2200,322,Needs Attention,2023-01,2023
614,CUST0261,Male,North,49.0,Mouse,Accessories,30.0,3,90,11.71,Delivered,2023-11-09,56,2,7590,324,Big Spenders,2023-11,2023
615,CUST0030,Female,East,44.0,Smartphone,Electronics,800.0,5,4000,17.36,Returned,2023-07-03,185,2,4400,113,Needs Attention,2023-07,2023
616,CUST0145,Male,North,51.0,Headphones,Accessories,100.0,4,400,10.89,Delivered,2023-01-14,27,3,2300,432,Loyal Customers,2023-01,2023
617,CUST0044,Male,Unknown,30.0,Smartphone,Electronics,800.0,1,800,14.23,In Transit,2023-02-23,68,9,4550,353,Loyal Customers,2023-02,2023
618,CUST0199,Male,North,41.0,Monitor,Electronics,300.0,1,300,9.5,Delivered,2023-06-11,1,6,6340,554,Champions,2023-06,2023
619,CUST0111,Female,West,19.0,Monitor,Electronics,300.0,3,900,13.79,In Transit,2023-05-16,233,1,900,111,Lost,2023-05,2023
620,CUST0124,Male,South,53.0,Smartphone,Electronics,800.0,1,800,5.36,Returned,2023-03-16,121,6,6000,254,At Risk,2023-03,2023
621,CUST0299,Male,West,58.0,Smartphone,Electronics,800.0,5,4000,19.93,In Transit,2023-01-03,1,7,10060,555,Champions,2023-01,2023
622,CUST0241,Female,Unknown,27.0,Keyboard,Accessories,50.0,2,100,19.92,Delivered,2023-06-02,178,3,3350,133,Needs Attention,2023-06,2023
623,CUST0010,Male,South,37.0,Smartwatch,Wearables,200.0,2,400,14.16,Delivered,2023-06-06,8,6,10000,555,Champions,2023-06,2023
624,CUST0293,Female,East,32.0,Laptop,Electronics,1500.0,5,7500,7.52,Returned,2023-10-28,48,5,14200,455,Champions,2023-10,2023
625,CUST0225,Male,West,65.0,Monitor,Electronics,300.0,4,1200,10.09,Returned,2023-01-31,47,4,1640,442,Loyal Customers,2023-01,2023
626,CUST0197,Male,North,54.0,Laptop,Electronics,1500.0,4,6000,6.73,In Transit,2023-04-28,26,5,16150,455,Champions,2023-04,2023
627,CUST0035,Female,West,20.0,Mouse,Accessories,30.0,4,120,5.19,Returned,2023-07-22,110,2,270,211,Lost,2023-07,2023
628,CUST0280,Male,Unknown,44.0,Keyboard,Accessories,50.0,1,50,12.3,Delivered,2023-06-12,206,3,1050,132,Needs Attention,2023-06,2023
629,CUST0129,Male,South,66.0,Laptop,Electronics,1500.0,4,6000,13.08,In Transit,2023-03-20,51,5,13460,355,Loyal Customers,2023-03,2023
630,CUST0144,Female,Unknown,54.0,Laptop,Electronics,1500.0,4,6000,12.0,Returned,2023-04-14,34,5,17320,455,Champions,2023-04,2023
631,CUST0174,Male,North,68.0,Mouse,Accessories,30.0,2,60,9.28,Delivered,2023-05-04,23,7,5630,454,Champions,2023-05,2023
632,CUST0219,Female,South,48.0,Keyboard,Accessories,50.0,5,250,14.34,Delivered,2023-09-28,98,4,510,241,At Risk,2023-09,2023
633,CUST0198,Male,South,56.0,Monitor,Electronics,300.0,2,600,17.13,In Transit,2023-08-01,5,4,8500,545,Champions,2023-08,2023
634,CUST0139,Male,North,57.0,Monitor,Electronics,300.0,1,300,13.55,Delivered,2023-09-26,4,7,18350,555,Champions,2023-09,2023
635,CUST0149,Male,West,40.0,Mouse,Accessories,30.0,5,150,9.01,Returned,2023-11-14,8,5,3850,553,Loyal Customers,2023-11,2023
636,CUST0031,Male,North,67.0,Laptop,Electronics,1500.0,4,6000,13.3,Delivered,2023-11-01,21,7,12800,555,Champions,2023-11,2023
637,CUST0036,Female,South,33.0,Headphones,Accessories,100.0,5,500,8.27,In Transit,2023-06-30,155,4,3900,233,Needs Attention,2023-06,2023
638,CUST0029,Female,West,66.0,Laptop,Electronics,1500.0,2,3000,9.26,In Transit,2023-10-10,86,2,3300,213,Needs Attention,2023-10,2023
639,CUST0071,Male,West,46.0,Monitor,Electronics,300.0,3,900,18.83,Returned,2023-09-19,25,6,3520,453,Loyal Customers,2023-09,2023
640,CUST0108,Female,East,49.0,Monitor,Electronics,300.0,1,300,6.55,Delivered,2024-01-03,1,2,400,521,New/Promising,2024-01,2024
641,CUST0251,Male,East,42.0,Laptop,Electronics,1500.0,2,3000,12.17,Unknown,2023-01-09,47,3,5460,434,Loyal Customers,2023-01,2023
642,CUST0142,Male,North,32.0,Laptop,Electronics,1500.0,1,1500,8.53,In Transit,2023-08-11,9,7,5150,554,Champions,2023-08,2023
643,CUST0025,Male,West,56.0,Monitor,Electronics,300.0,1,300,8.87,Returned,2023-07-25,40,3,1500,422,New/Promising,2023-07,2023
644,CUST0031,Female,South,67.0,Smartwatch,Wearables,200.0,1,200,5.45,Returned,2023-09-30,21,7,12800,555,Champions,2023-09,2023
645,CUST0159,Male,North,49.0,Headphones,Accessories,100.0,2,200,10.39,Returned,2023-10-26,70,6,6650,354,Loyal Customers,2023-10,2023
646,CUST0094,Male,South,30.0,Headphones,Accessories,100.0,4,400,13.94,Delivered,2023-12-22,13,2,1900,522,New/Promising,2023-12,2023
647,CUST0072,Male,East,21.0,Headphones,Accessories,100.0,4,400,12.96,In Transit,2023-09-13,113,2,500,211,Lost,2023-09,2023
648,CUST0078,Female,South,38.0,Keyboard,Accessories,50.0,4,200,11.0,Returned,2023-12-26,9,4,5800,544,Champions,2023-12,2023
649,CUST0105,Male,West,27.0,Laptop,Electronics,1500.0,2,3000,13.22,In Transit,2023-09-06,4,6,5150,554,Champions,2023-09,2023
650,CUST0152,Male,North,69.0,Monitor,Electronics,300.0,5,1500,17.75,In Transit,2023-11-14,51,6,5730,354,Loyal Customers,2023-11,2023
651,CUST0160,Female,West,69.0,Smartphone,Electronics,800.0,3,2400,15.53,In Transit,2023-04-25,50,6,13750,455,Champions,2023-04,2023
652,CUST0248,Female,South,67.0,Laptop,Electronics,1500.0,1,1500,13.92,Delivered,2023-07-26,130,2,1800,222,Lost,2023-07,2023
653,CUST0133,Male,West,47.0,Smartwatch,Wearables,200.0,3,600,13.73,Delivered,2023-06-15,22,7,11100,555,Champions,2023-06,2023
654,CUST0260,Male,West,32.0,Monitor,Electronics,300.0,3,900,8.48,Delivered,2023-05-22,174,2,1500,122,Lost,2023-05,2023
655,CUST0051,Female,West,41.0,Laptop,Electronics,1500.0,3,4500,13.82,Delivered,2023-12-07,1,2,5300,514,New/Promising,2023-12,2023
656,CUST0177,Female,East,29.0,Mouse,Accessories,30.0,1,30,11.33,In Transit,2023-02-28,292,3,1430,132,Needs Attention,2023-02,2023
657,CUST0004,Male,North,65.0,Monitor,Electronics,300.0,4,1200,11.14,Unknown,2024-01-03,1,5,6500,544,Champions,2024-01,2024
658,CUST0195,Female,East,48.0,Smartwatch,Wearables,200.0,5,1000,10.9,In Transit,2023-05-04,65,3,1300,332,Loyal Customers,2023-05,2023
659,CUST0122,Male,East,68.0,Laptop,Electronics,1500.0,1,1500,19.37,Unknown,2023-08-27,19,6,6100,554,Champions,2023-08,2023
660,CUST0058,Female,North,42.0,Mouse,Accessories,30.0,5,150,8.28,Returned,2023-11-14,51,6,8500,355,Loyal Customers,2023-11,2023
661,CUST0039,Male,Unknown,60.0,Laptop,Electronics,1500.0,1,1500,10.84,In Transit,2023-09-06,25,4,3500,433,Loyal Customers,2023-09,2023
662,CUST0066,Female,North,37.0,Smartphone,Electronics,800.0,1,800,12.78,Returned,2023-01-03,1,6,5390,554,Champions,2023-01,2023
663,CUST0204,Female,South,54.0,Laptop,Electronics,1500.0,4,6000,12.84,Delivered,2023-02-20,76,9,29100,355,Loyal Customers,2023-02,2023
664,CUST0208,Female,South,57.0,Monitor,Electronics,300.0,1,300,6.55,Delivered,2023-04-13,107,5,2720,253,At Risk,2023-04,2023
665,CUST0196,Female,East,37.0,Keyboard,Accessories,50.0,4,200,12.81,Delivered,2023-01-05,8,7,6590,554,Champions,2023-01,2023
666,CUST0250,Female,North,64.0,Laptop,Electronics,1500.0,1,1500,18.19,In Transit,2023-05-22,37,3,3500,433,Loyal Customers,2023-05,2023
667,CUST0227,Male,South,54.0,Smartwatch,Wearables,200.0,3,600,16.36,In Transit,2023-08-10,28,4,3350,443,Loyal Customers,2023-08,2023
668,CUST0107,Male,West,67.0,Laptop,Electronics,1500.0,4,6000,14.85,Delivered,2023-06-11,62,3,6750,334,Loyal Customers,2023-06,2023
669,CUST0177,Female,East,29.0,Smartwatch,Wearables,200.0,4,800,17.93,Delivered,2023-02-25,292,3,1430,132,Needs Attention,2023-02,2023
670,CUST0174,Female,South,68.0,Headphones,Accessories,100.0,2,200,11.73,Unknown,2023-06-05,23,7,5630,454,Champions,2023-06,2023
671,CUST0066,Male,West,37.0,Mouse,Accessories,30.0,3,90,13.86,Delivered,2023-10-17,1,6,5390,554,Champions,2023-10,2023
672,CUST0117,Male,North,22.0,Mouse,Accessories,30.0,5,150,18.22,Returned,2023-01-25,168,2,450,121,Lost,2023-01,2023
673,CUST0008,Male,Unknown,18.0,Monitor,Electronics,300.0,2,600,8.33,In Transit,2023-01-10,188,4,1370,132,Needs Attention,2023-01,2023
674,CUST0010,Female,West,49.0,Laptop,Electronics,1500.0,3,4500,6.86,In Transit,2023-12-27,8,6,10000,555,Champions,2023-12,2023
675,CUST0107,Male,South,49.0,Keyboard,Accessories,50.0,5,250,9.87,Returned,2023-11-03,62,3,6750,334,Loyal Customers,2023-11,2023
676,CUST0271,Male,West,49.0,Smartwatch,Wearables,200.0,2,400,8.05,In Transit,2023-04-10,45,5,2170,452,Loyal Customers,2023-04,2023
677,CUST0149,Male,North,40.0,Smartwatch,Wearables,200.0,4,800,11.68,Delivered,2023-12-27,8,5,3850,553,Loyal Customers,2023-12,2023
678,CUST0173,Male,South,65.0,Laptop,Electronics,1500.0,3,4500,13.18,In Transit,2023-12-22,13,4,9250,545,Champions,2023-12,2023
679,CUST0042,Female,East,57.0,Smartphone,Electronics,800.0,2,1600,9.01,In Transit,2023-11-08,31,3,2650,423,New/Promising,2023-11,2023
680,CUST0106,Female,South,50.0,Headphones,Accessories,100.0,3,300,17.63,Delivered,2023-12-07,28,5,11150,445,Champions,2023-12,2023
681,CUST0235,Male,West,19.0,Monitor,Electronics,300.0,1,300,7.48,In Transit,2023-03-06,271,2,800,121,Lost,2023-03,2023
682,CUST0220,Male,South,49.0,Mouse,Accessories,30.0,1,30,6.7,In Transit,2023-05-07,179,4,3650,143,At Risk,2023-05,2023
683,CUST0264,Female,South,49.0,Mouse,Accessories,30.0,5,150,14.88,Delivered,2023-12-07,9,6,6150,554,Champions,2023-12,2023
684,CUST0020,Female,South,55.0,Smartphone,Electronics,800.0,4,3200,8.31,Returned,2023-09-13,70,2,3500,313,Needs Attention,2023-09,2023
685,CUST0139,Female,Unknown,57.0,Smartphone,Electronics,800.0,3,2400,19.61,Returned,2023-12-31,4,7,18350,555,Champions,2023-12,2023
686,CUST0022,Female,South,33.0,Keyboard,Accessories,50.0,2,100,16.28,Returned,2023-04-20,44,5,5930,444,Champions,2023-04,2023
687,CUST0101,Female,North,53.0,Monitor,Electronics,300.0,4,1200,10.58,Unknown,2023-03-31,31,4,5500,444,Champions,2023-03,2023
688,CUST0271,Male,East,46.0,Monitor,Electronics,300.0,4,1200,19.38,In Transit,2023-11-20,45,5,2170,452,Loyal Customers,2023-11,2023
689,CUST0197,Female,West,54.0,Mouse,Accessories,30.0,3,90,14.77,In Transit,2023-12-09,26,5,16150,455,Champions,2023-12,2023
690,CUST0135,Male,West,41.0,Smartwatch,Wearables,200.0,1,200,13.72,In Transit,2023-06-06,212,1,200,111,Lost,2023-06,2023
691,CUST0174,Male,West,68.0,Mouse,Accessories,30.0,5,150,16.66,In Transit,2023-12-12,23,7,5630,454,Champions,2023-12,2023
692,CUST0139,Male,West,57.0,Laptop,Electronics,1500.0,5,7500,8.19,In Transit,2023-07-30,4,7,18350,555,Champions,2023-07,2023
693,CUST0058,Male,West,42.0,Headphones,Accessories,100.0,5,500,5.43,Delivered,2023-10-24,51,6,8500,355,Loyal Customers,2023-10,2023
694,CUST0152,Male,East,69.0,Smartwatch,Wearables,200.0,5,1000,7.71,In Transit,2023-10-25,51,6,5730,354,Loyal Customers,2023-10,2023
695,CUST0231,Male,South,49.0,Keyboard,Accessories,50.0,2,100,13.53,In Transit,2023-07-13,35,2,7600,424,New/Promising,2023-07,2023
696,CUST0288,Male,North,49.0,Keyboard,Accessories,50.0,3,150,6.88,Returned,2023-05-28,184,5,9750,155,At Risk,2023-05,2023
697,CUST0296,Male,South,50.0,Monitor,Electronics,300.0,5,1500,8.08,Returned,2024-01-03,1,6,7130,554,Champions,2024-01,2024
698,CUST0155,Female,East,41.0,Monitor,Electronics,300.0,1,300,16.71,Delivered,2023-10-11,85,4,3800,343,Loyal Customers,2023-10,2023
699,CUST0128,Female,South,49.0,Monitor,Electronics,300.0,3,900,14.38,Returned,2023-02-28,71,5,6300,354,Loyal Customers,2023-02,2023
700,CUST0178,Male,North,44.0,Smartwatch,Wearables,200.0,3,600,11.82,Delivered,2023-04-18,68,4,11100,345,Loyal Customers,2023-04,2023
701,CUST0298,Male,South,58.0,Smartphone,Electronics,800.0,2,1600,12.94,Returned,2023-11-11,54,4,5420,344,Loyal Customers,2023-11,2023
702,CUST0064,Male,West,61.0,Laptop,Electronics,1500.0,1,1500,18.37,In Transit,2023-09-01,68,7,14600,355,Loyal Customers,2023-09,2023
703,CUST0091,Female,West,30.0,Mouse,Accessories,30.0,3,90,11.78,Returned,2023-08-14,21,6,7970,555,Champions,2023-08,2023
704,CUST0113,Female,East,38.0,Laptop,Electronics,1500.0,3,4500,7.52,Delivered,2023-02-03,112,4,7800,245,At Risk,2023-02,2023
705,CUST0087,Female,Unknown,49.0,Mouse,Accessories,30.0,2,60,17.46,Delivered,2023-02-05,160,4,4160,143,At Risk,2023-02,2023
706,CUST0087,Male,South,49.0,Monitor,Electronics,300.0,3,900,17.94,Unknown,2023-01-20,160,4,4160,143,At Risk,2023-01,2023
707,CUST0255,Male,West,49.0,Smartphone,Electronics,800.0,3,2400,10.5,Delivered,2023-02-18,49,3,5700,434,Loyal Customers,2023-02,2023
708,CUST0044,Female,South,30.0,Monitor,Electronics,300.0,1,300,14.91,In Transit,2023-07-29,68,9,4550,353,Loyal Customers,2023-07,2023
709,CUST0133,Female,East,47.0,Laptop,Electronics,1500.0,3,4500,15.5,Delivered,2023-07-25,22,7,11100,555,Champions,2023-07,2023
710,CUST0122,Male,East,68.0,Monitor,Electronics,300.0,3,900,16.44,Delivered,2023-12-16,19,6,6100,554,Champions,2023-12,2023
711,CUST0220,Male,West,67.0,Laptop,Electronics,1500.0,2,3000,13.04,Returned,2023-03-30,179,4,3650,143,At Risk,2023-03,2023
712,CUST0182,Male,East,19.0,Headphones,Accessories,100.0,2,200,14.11,Returned,2023-01-22,72,5,5080,353,Loyal Customers,2023-01,2023
713,CUST0081,Male,North,38.0,Monitor,Electronics,300.0,2,600,5.79,Returned,2023-01-19,130,5,4200,243,At Risk,2023-01,2023
714,CUST0224,Male,South,57.0,Smartwatch,Wearables,200.0,4,800,13.93,Delivered,2023-12-13,22,2,1600,522,New/Promising,2023-12,2023
715,CUST0070,Male,South,23.0,Smartphone,Electronics,800.0,1,800,6.7,Unknown,2023-07-06,14,3,9200,525,New/Promising,2023-07,2023
716,CUST0263,Female,West,40.0,Monitor,Electronics,300.0,1,300,11.65,Delivered,2023-07-22,113,4,2400,242,At Risk,2023-07,2023
717,CUST0052,Female,North,66.0,Keyboard,Accessories,50.0,4,200,14.49,Delivered,2023-06-06,114,9,5860,254,At Risk,2023-06,2023
718,CUST0253,Male,North,51.0,Monitor,Electronics,300.0,5,1500,14.23,In Transit,2023-08-03,101,6,7750,255,At Risk,2023-08,2023
719,CUST0095,Male,North,60.0,Monitor,Electronics,300.0,2,600,15.88,In Transit,2023-01-12,16,9,22440,555,Champions,2023-01,2023
720,CUST0031,Male,East,67.0,Keyboard,Accessories,50.0,1,50,19.41,In Transit,2023-07-29,21,7,12800,555,Champions,2023-07,2023
721,CUST0128,Male,Unknown,52.0,Smartphone,Electronics,800.0,4,3200,15.79,In Transit,2023-08-20,71,5,6300,354,Loyal Customers,2023-08,2023
722,CUST0077,Male,West,50.0,Mouse,Accessories,30.0,4,120,17.84,Returned,2023-03-09,252,4,2170,132,Needs Attention,2023-03,2023
723,CUST0073,Male,South,19.0,Smartwatch,Wearables,200.0,3,600,10.07,In Transit,2023-11-18,47,3,2300,432,Loyal Customers,2023-11,2023
724,CUST0173,Male,West,65.0,Mouse,Accessories,30.0,5,150,15.11,Delivered,2023-08-31,13,4,9250,545,Champions,2023-08,2023
725,CUST0218,Female,East,36.0,Monitor,Electronics,300.0,4,1200,11.23,In Transit,2023-08-17,62,5,9150,355,Loyal Customers,2023-08,2023
726,CUST0274,Male,South,51.0,Keyboard,Accessories,50.0,5,250,15.38,Returned,2023-08-07,1,4,9100,545,Champions,2023-08,2023
727,CUST0034,Female,East,65.0,Keyboard,Accessories,50.0,3,150,10.84,Unknown,2023-11-17,48,3,7700,425,New/Promising,2023-11,2023
728,CUST0285,Female,South,58.0,Monitor,Electronics,300.0,4,1200,13.4,Delivered,2023-03-31,215,3,3700,133,Needs Attention,2023-03,2023
729,CUST0117,Female,South,22.0,Headphones,Accessories,100.0,3,300,7.7,Delivered,2023-07-20,168,2,450,121,Lost,2023-07,2023
730,CUST0208,Male,North,57.0,Mouse,Accessories,30.0,4,120,15.44,Delivered,2023-06-12,107,5,2720,253,At Risk,2023-06,2023
731,CUST0107,Female,South,67.0,Headphones,Accessories,100.0,5,500,8.74,Returned,2023-06-08,62,3,6750,334,Loyal Customers,2023-06,2023
732,CUST0145,Male,North,49.0,Headphones,Accessories,100.0,4,400,14.68,In Transit,2023-12-08,27,3,2300,432,Loyal Customers,2023-12,2023
733,CUST0232,Female,Unknown,44.0,Laptop,Electronics,1500.0,5,7500,18.3,Returned,2023-11-07,58,4,9190,345,Loyal Customers,2023-11,2023
734,CUST0039,Male,East,60.0,Smartwatch,Wearables,200.0,1,200,10.14,Unknown,2023-12-02,25,4,3500,433,Loyal Customers,2023-12,2023
735,CUST0195,Female,West,48.0,Keyboard,Accessories,50.0,3,150,6.42,In Transit,2023-10-31,65,3,1300,332,Loyal Customers,2023-10,2023
736,CUST0185,Female,South,29.0,Monitor,Electronics,300.0,5,1500,18.18,In Transit,2023-09-06,13,3,9200,535,Loyal Customers,2023-09,2023
737,CUST0281,Female,South,49.0,Keyboard,Accessories,50.0,3,150,5.62,In Transit,2023-03-05,38,8,17850,455,Champions,2023-03,2023
738,CUST0061,Female,South,35.0,Smartphone,Electronics,800.0,1,800,17.3,In Transit,2023-05-07,71,2,1100,312,Needs Attention,2023-05,2023
739,CUST0232,Male,East,44.0,Mouse,Accessories,30.0,3,90,14.91,In Transit,2023-10-20,58,4,9190,345,Loyal Customers,2023-10,2023
740,CUST0013,Female,South,55.0,Smartwatch,Wearables,200.0,4,800,7.31,Returned,2023-03-16,144,2,1000,212,Lost,2023-03,2023
